unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669887809, 0, 438, 639, 479, 121, 3.94%, 0, 0, 4, 1812.87
1669887845, 0, 442, 639, 478, 121, 3.94%, 0, 0, 4, 1833.10
1669887870, 0, 444, 642, 479, 122, 3.95%, 0, 0, 5, 1891.21
1669887875, 0, 445, 642, 478, 121, 3.95%, 0, 0, 5, 1907.71
1669887906, 0, 448, 642, 477, 120, 3.95%, 0, 0, 5, 1797.33
1669887931, 0, 451, 643, 477, 119, 3.95%, 0, 0, 5, 1762.07
1669887972, 0, 454, 645, 478, 118, 3.95%, 0, 0, 5, 1704.91
1669888002, 0, 454, 646, 479, 118, 3.96%, 0, 0, 5, 1697.10
1669888007, 0, 455, 646, 478, 118, 3.96%, 0, 0, 5, 1758.90
1669888013, 0, 455, 647, 479, 118, 3.96%, 0, 0, 5, 1814.58
1669888038, 0, 457, 648, 479, 117, 3.96%, 0, 0, 5, 1798.09
1669888068, 0, 459, 650, 480, 116, 3.96%, 0, 0, 5, 1745.23
1669888088, 0, 459, 651, 481, 116, 3.96%, 0, 0, 5, 1764.47
1669888094, 0, 462, 651, 480, 116, 3.96%, 0, 0, 5, 1766.08
1669888124, 0, 465, 651, 479, 115, 3.96%, 0, 0, 5, 1847.33
1669888129, 0, 465, 653, 481, 115, 4.04%, 0, 0, 5, 1885.08
1669888134, 0, 470, 653, 479, 115, 4.04%, 0, 0, 5, 1889.65
1669888139, 0, 470, 659, 485, 115, 4.05%, 0, 0, 5, 1885.62
1669888144, 0, 470, 662, 488, 115, 4.06%, 0, 0, 5, 1850.83
1669888150, 0, 470, 663, 489, 115, 4.06%, 0, 0, 5, 1831.03
1669888160, 0, 475, 663, 487, 118, 4.06%, 0, 0, 5, 1844.34
1669888195, 0, 478, 663, 486, 117, 4.06%, 0, 0, 5, 1818.32
1669888226, 0, 480, 663, 485, 116, 4.06%, 0, 0, 5, 1828.24
1669888261, 0, 481, 663, 484, 115, 4.06%, 0, 0, 5, 1827.84
1669888292, 0, 482, 664, 484, 114, 4.06%, 0, 0, 5, 1824.99
1669888297, 0, 482, 665, 485, 114, 4.06%, 0, 0, 5, 1823.32
1669888323, 0, 483, 665, 484, 113, 4.06%, 0, 0, 5, 1823.03
1669888363, 0, 485, 665, 483, 112, 4.06%, 0, 0, 5, 1854.33
1669888388, 0, 486, 668, 485, 111, 4.06%, 0, 0, 5, 1829.98
1669888419, 0, 487, 669, 485, 111, 4.06%, 0, 0, 5, 1842.91
1669888444, 0, 489, 670, 485, 110, 4.06%, 0, 0, 5, 1830.86
1669888480, 0, 490, 682, 496, 110, 4.12%, 0, 0, 5, 1792.03
1669888485, 0, 490, 686, 500, 110, 4.12%, 0, 0, 5, 1778.57
1669888490, 0, 490, 690, 504, 110, 4.13%, 0, 0, 5, 1774.88
1669888510, 0, 490, 691, 505, 110, 4.15%, 0, 0, 5, 1773.72
1669888515, 0, 490, 693, 507, 110, 4.15%, 0, 0, 5, 1832.95
1669888520, 0, 491, 707, 520, 122, 4.22%, 0, 0, 5, 1763.82
1669888525, 0, 491, 709, 522, 122, 4.22%, 0, 0, 5, 1738.01
1669888546, 0, 491, 710, 523, 122, 4.22%, 0, 0, 5, 1771.54
1669888551, 0, 491, 712, 525, 122, 4.23%, 0, 0, 5, 1760.18
1669888556, 0, 495, 715, 527, 127, 4.23%, 0, 0, 5, 1793.11
1669888566, 0, 495, 716, 528, 127, 4.23%, 0, 0, 5, 1681.75
1669888597, 0, 496, 719, 530, 128, 4.23%, 0, 0, 5, 1787.94
