unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669890654, 0, 2728, 3038, 2105, 96, 6.66%, 0, 8, 9, 6436.48
1669890659, 0, 2738, 3040, 2105, 95, 6.67%, 0, 8, 9, 6075.94
1669890664, 0, 2747, 3042, 2106, 95, 6.67%, 0, 8, 9, 5842.23
1669890669, 0, 2749, 3052, 2115, 96, 6.67%, 0, 8, 9, 6040.91
1669890674, 0, 2756, 3056, 2118, 96, 6.67%, 0, 8, 9, 6056.50
1669890680, 0, 2765, 3056, 2117, 96, 6.67%, 0, 8, 9, 6305.28
1669890685, 0, 2771, 3059, 2119, 95, 6.68%, 0, 8, 9, 6002.90
1669890690, 0, 2772, 3063, 2122, 95, 6.68%, 0, 8, 9, 5862.95
1669890695, 0, 2780, 3068, 2125, 97, 6.70%, 0, 8, 9, 6002.08
1669890700, 0, 2784, 3071, 2126, 99, 6.71%, 0, 8, 9, 6228.67
1669890705, 0, 2796, 3098, 2150, 96, 6.72%, 0, 8, 9, 6358.46
1669890710, 0, 2807, 3101, 2148, 97, 6.74%, 0, 8, 9, 6537.31
1669890715, 0, 2814, 3102, 2144, 92, 6.74%, 0, 8, 9, 6644.52
1669890720, 0, 2819, 3107, 2147, 90, 6.74%, 0, 8, 9, 6565.18
1669890725, 0, 2827, 3110, 2146, 88, 6.74%, 0, 8, 9, 6569.93
1669890730, 0, 2837, 3115, 2149, 86, 6.74%, 0, 8, 9, 6583.97
1669890736, 0, 2840, 3117, 2150, 86, 6.74%, 0, 8, 9, 6486.56
1669890741, 0, 2848, 3117, 2146, 82, 6.74%, 0, 8, 9, 6519.70
1669890746, 0, 2858, 3123, 2151, 81, 6.75%, 0, 8, 9, 6505.03
1669890751, 0, 2868, 3127, 2152, 80, 6.75%, 0, 8, 9, 6500.56
1669890756, 0, 2888, 3130, 2151, 76, 6.75%, 0, 8, 9, 6522.34
1669890761, 0, 2889, 3137, 2157, 76, 6.75%, 0, 8, 9, 6388.51
1669890766, 0, 2918, 3139, 2156, 73, 6.75%, 0, 8, 9, 6457.28
1669890771, 0, 2920, 3150, 2165, 75, 6.76%, 0, 8, 9, 6533.55
1669890776, 0, 2922, 3156, 2169, 74, 6.76%, 0, 8, 9, 6593.45
1669890782, 0, 2956, 3173, 2180, 71, 6.79%, 0, 8, 9, 6346.14
1669890787, 0, 2962, 3180, 2185, 77, 6.80%, 0, 8, 9, 6479.97
1669890792, 0, 2970, 3185, 2185, 74, 6.81%, 0, 8, 9, 6559.59
1669890797, 0, 2977, 3191, 2187, 75, 6.81%, 0, 8, 10, 6473.28
1669890802, 0, 2981, 3195, 2187, 71, 6.82%, 0, 8, 10, 6444.67
1669890807, 0, 2984, 3196, 2185, 72, 6.82%, 0, 8, 10, 6452.41
1669890812, 0, 2994, 3198, 2184, 70, 6.82%, 0, 8, 10, 6498.87
1669890817, 0, 3013, 3200, 2182, 66, 6.83%, 0, 8, 10, 6475.54
1669890822, 0, 3034, 3206, 2187, 67, 6.83%, 0, 8, 10, 6407.79
1669890827, 0, 3038, 3212, 2192, 68, 6.83%, 0, 8, 10, 6325.48
1669890833, 0, 3041, 3212, 2190, 66, 6.83%, 0, 8, 10, 5963.54
1669890838, 0, 3051, 3212, 2189, 65, 6.83%, 0, 8, 10, 5853.36
1669890843, 0, 3052, 3215, 2191, 64, 6.83%, 0, 8, 10, 6085.56
1669890848, 0, 3053, 3218, 2193, 64, 6.83%, 0, 8, 10, 6032.26
1669890853, 0, 3063, 3219, 2192, 63, 6.83%, 0, 8, 10, 6053.82
1669890858, 0, 3064, 3221, 2193, 62, 6.83%, 0, 8, 10, 6152.89
1669890863, 0, 3066, 3227, 2197, 67, 6.86%, 0, 8, 10, 6099.02
1669890868, 0, 3070, 3229, 2196, 65, 6.86%, 0, 8, 10, 6259.39
1669890873, 0, 3081, 3236, 2202, 64, 6.86%, 0, 8, 10, 6377.63
1669890878, 0, 3102, 3237, 2199, 61, 6.86%, 0, 8, 10, 6501.98
1669890883, 0, 3122, 3242, 2201, 59, 6.86%, 0, 8, 10, 6510.58
1669890888, 0, 3139, 3244, 2201, 57, 6.86%, 0, 8, 10, 6412.77
1669890893, 0, 3149, 3249, 2202, 54, 6.86%, 0, 8, 10, 6550.77
1669890898, 0, 3166, 3252, 2201, 51, 6.86%, 0, 9, 10, 5402.74
1669890904, 0, 3169, 3261, 2207, 52, 6.87%, 0, 9, 10, 6305.91
1669890909, 0, 3178, 3262, 2202, 48, 6.87%, 0, 9, 10, 6525.13
1669890914, 0, 3184, 3267, 2204, 46, 6.89%, 0, 9, 10, 6551.67
1669890919, 0, 3187, 3279, 2214, 46, 6.90%, 0, 9, 10, 6554.16
1669890924, 0, 3190, 3282, 2215, 45, 6.90%, 0, 9, 11, 6510.71
1669890929, 0, 3195, 3288, 2217, 42, 6.90%, 0, 9, 11, 6512.09
1669890934, 0, 3199, 3293, 2220, 40, 6.90%, 0, 9, 11, 6466.76
1669890939, 0, 3202, 3299, 2225, 40, 6.91%, 0, 9, 11, 6502.03
1669890944, 0, 3215, 3304, 2228, 40, 6.91%, 0, 9, 11, 6237.42
1669890949, 0, 3219, 3307, 2229, 38, 6.91%, 0, 9, 11, 6106.62
1669890954, 0, 3221, 3309, 2230, 37, 6.91%, 0, 9, 11, 6145.64
1669890960, 0, 3223, 3309, 2228, 36, 6.91%, 0, 9, 11, 6116.14
1669890965, 0, 3225, 3309, 2226, 34, 6.91%, 0, 9, 11, 6113.18
1669890970, 0, 3227, 3309, 2224, 32, 6.91%, 0, 9, 11, 6209.05
1669890975, 0, 3237, 3319, 2231, 31, 6.91%, 0, 9, 11, 6367.96
1669890980, 0, 3252, 3323, 2232, 31, 6.91%, 0, 9, 11, 6311.78
1669890985, 0, 3259, 3326, 2232, 28, 6.91%, 0, 9, 11, 6509.49
1669890990, 0, 3264, 3342, 2245, 25, 6.94%, 0, 9, 11, 6554.37
1669890995, 0, 3269, 3353, 2255, 35, 6.95%, 0, 9, 11, 6498.53
1669891000, 0, 3280, 3356, 2254, 32, 6.95%, 0, 9, 11, 6498.24
1669891005, 0, 3294, 3364, 2260, 31, 6.95%, 0, 9, 12, 6468.50
1669891010, 0, 3305, 3367, 2260, 29, 6.95%, 0, 9, 12, 6184.88
1669891015, 0, 3307, 3372, 2264, 30, 6.95%, 0, 9, 12, 6070.75
1669891021, 0, 3307, 3376, 2268, 30, 6.95%, 0, 9, 12, 6032.59
1669891026, 0, 3313, 3380, 2270, 28, 6.95%, 0, 9, 12, 6339.04
1669891031, 0, 3320, 3387, 2274, 27, 6.95%, 0, 9, 12, 6492.05
1669891036, 0, 3329, 3390, 2275, 26, 6.96%, 0, 9, 12, 6488.55
1669891041, 0, 3330, 3400, 2284, 25, 6.96%, 0, 9, 12, 6386.89
1669891046, 0, 3332, 3403, 2285, 25, 6.96%, 0, 9, 12, 6413.94
1669891051, 0, 3341, 3403, 2282, 22, 6.96%, 0, 9, 12, 6441.70
1669891056, 0, 3343, 3405, 2282, 20, 6.96%, 0, 9, 12, 6468.43
1669891061, 0, 3365, 3409, 2283, 18, 6.96%, 0, 9, 13, 6426.64
1669891066, 0, 3371, 3414, 2287, 17, 6.96%, 0, 9, 13, 6180.81
1669891071, 0, 3381, 3416, 2287, 15, 6.97%, 0, 9, 13, 6263.98
1669891076, 0, 3390, 3416, 2285, 14, 6.97%, 0, 9, 13, 6383.18
1669891082, 0, 3406, 3420, 2287, 12, 6.97%, 0, 9, 13, 6432.48
1669891087, 1, 148, 3424, 2286, 9, 6.97%, 0, 9, 14, 6539.66
1669891092, 1, 628, 3430, 2287, 6, 6.97%, 0, 9, 14, 6565.16
1669891097, 1, 688, 3434, 2290, 6, 6.97%, 0, 9, 14, 6500.58
1669891102, 1, 688, 3441, 2297, 6, 6.97%, 0, 9, 14, 6494.84
1669891107, 1, 704, 3452, 2306, 6, 6.97%, 0, 9, 14, 6525.84
1669891112, 1, 1160, 3454, 2302, 2, 6.97%, 0, 9, 14, 6590.44
1669891117, 1, 1819, 3458, 2303, 2, 6.97%, 0, 9, 14, 6512.42
1669891122, 1, 2164, 3467, 2311, 1, 6.97%, 0, 9, 14, 6463.40
1669891127, 1, 2255, 3479, 2322, 1, 6.97%, 0, 9, 14, 6340.22
1669891132, 1, 2255, 3484, 2327, 1, 6.97%, 0, 10, 14, 4594.26
1669891137, 1, 2282, 3486, 2328, 1, 6.97%, 0, 11, 14, 4075.33
1669891143, 1, 2376, 3494, 2335, 3, 6.99%, 0, 11, 14, 5844.01
1669891148, 1, 2376, 3499, 2340, 3, 6.99%, 0, 11, 14, 6026.26
1669891153, 1, 2398, 3501, 2341, 3, 6.99%, 0, 11, 14, 6231.63
1669891158, 1, 2727, 3506, 2345, 3, 6.99%, 0, 11, 14, 6279.29
1669891163, 1, 2847, 3510, 2348, 3, 6.99%, 0, 11, 14, 6396.48
1669891168, 1, 2949, 3525, 2361, 3, 6.99%, 0, 11, 14, 6475.15
1669891173, 1, 3036, 3530, 2365, 2, 6.99%, 0, 11, 14, 6348.10
1669891178, 1, 3245, 3547, 2381, 2, 6.99%, 0, 11, 14, 6352.17
1669891183, 1, 3383, 3556, 2388, 2, 6.99%, 0, 11, 14, 5723.25
1669891188, 1, 3407, 3561, 2392, 2, 6.99%, 0, 11, 14, 6292.02
1669891193, 1, 3421, 3567, 2397, 2, 6.99%, 0, 11, 15, 6442.21
1669891199, 1, 3486, 3570, 2399, 2, 6.99%, 0, 11, 15, 6483.75
1669891204, 1, 3545, 3581, 2407, 1, 6.99%, 0, 11, 15, 6056.36
1669891209, 1, 3570, 3585, 2410, 1, 6.99%, 0, 11, 15, 6322.82
1669891214, 1, 3584, 3590, 2413, 0, 6.99%, 0, 11, 15, 6454.22
1669891219, 1, 3587, 3591, 2412, 0, 6.99%, 0, 11, 15, 6503.52
1669891224, 2, 877, 3599, 2416, 2, 7.00%, 0, 11, 15, 6369.05
1669891229, 2, 1075, 3604, 2419, 2, 7.00%, 0, 11, 15, 6347.49
1669891234, 2, 1302, 3607, 2421, 2, 7.00%, 0, 11, 15, 6289.94
1669891239, 2, 1714, 3610, 2421, 3, 7.00%, 0, 11, 15, 6341.68
1669891244, 2, 1785, 3619, 2429, 3, 7.00%, 0, 11, 15, 6196.47
1669891249, 2, 2087, 3621, 2429, 3, 7.00%, 0, 11, 15, 6307.69
1669891254, 2, 2087, 3632, 2440, 3, 7.00%, 0, 11, 15, 6203.61
1669891260, 2, 2442, 3638, 2444, 3, 7.00%, 0, 11, 15, 6249.04
1669891265, 2, 2506, 3645, 2450, 3, 7.00%, 0, 11, 15, 6212.85
1669891270, 2, 2517, 3650, 2454, 3, 7.00%, 0, 11, 15, 6249.44
1669891275, 2, 2596, 3656, 2459, 3, 7.00%, 0, 11, 15, 6263.02
1669891280, 2, 2659, 3660, 2462, 3, 7.00%, 0, 11, 15, 6460.11
1669891285, 2, 3056, 3661, 2462, 3, 7.00%, 0, 11, 15, 5989.57
1669891290, 2, 3436, 3662, 2462, 3, 7.00%, 0, 11, 15, 5662.25
1669891300, 2, 3436, 3672, 2472, 3, 7.00%, 0, 11, 15, 5562.50
1669891305, 2, 3594, 3676, 2475, 3, 7.01%, 0, 11, 15, 5796.29
1669891341, 2, 3595, 3676, 2474, 4, 7.01%, 0, 11, 15, 5940.95
1669891347, 2, 3595, 3677, 2475, 4, 7.01%, 0, 11, 15, 5874.70
1669891362, 2, 3606, 3681, 2478, 4, 7.01%, 0, 11, 15, 6027.13
1669891367, 2, 3674, 3681, 2477, 3, 7.01%, 0, 11, 15, 5871.83
1669891403, 2, 3675, 3682, 2477, 2, 7.01%, 0, 11, 15, 5722.12
1669891443, 2, 3676, 3682, 2476, 1, 7.01%, 0, 11, 15, 5538.49
1669891464, 2, 3676, 3684, 2478, 1, 7.01%, 0, 11, 15, 5613.12
1669891469, 2, 3683, 3689, 2482, 1, 7.01%, 0, 11, 15, 4737.75
