unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669888160, 0, 322, 604, 500, 132, 3.29%, 0, 0, 4, 1899.36
1669888185, 0, 327, 606, 501, 133, 3.29%, 0, 0, 4, 1858.69
1669888221, 0, 328, 606, 500, 133, 3.29%, 0, 0, 4, 1887.01
1669888251, 0, 330, 609, 502, 132, 3.30%, 0, 0, 4, 1766.80
1669888282, 0, 330, 610, 503, 132, 3.30%, 0, 0, 4, 1704.15
1669888287, 0, 333, 611, 503, 131, 3.30%, 0, 0, 4, 1776.34
1669888317, 0, 335, 611, 502, 130, 3.30%, 0, 0, 4, 1855.29
1669888327, 0, 336, 612, 502, 129, 3.30%, 0, 0, 4, 1879.59
1669888332, 0, 337, 614, 503, 130, 3.30%, 0, 0, 4, 1881.41
1669888337, 0, 339, 614, 502, 129, 3.30%, 0, 0, 4, 1890.88
1669888348, 0, 340, 615, 502, 128, 3.33%, 0, 0, 4, 1908.27
1669888353, 0, 342, 616, 502, 128, 3.35%, 0, 0, 4, 1922.22
1669888358, 0, 342, 627, 513, 128, 3.39%, 0, 0, 4, 1911.73
1669888363, 0, 342, 629, 515, 128, 3.39%, 0, 0, 4, 1886.35
1669888373, 0, 343, 629, 514, 133, 3.39%, 0, 0, 4, 1729.38
1669888378, 0, 344, 631, 515, 132, 3.39%, 0, 0, 4, 1754.39
1669888388, 0, 345, 631, 514, 133, 3.39%, 0, 0, 4, 1912.95
1669888393, 0, 346, 631, 513, 132, 3.39%, 0, 0, 4, 1871.49
1669888403, 0, 349, 634, 515, 131, 3.41%, 0, 0, 4, 1693.08
1669888409, 0, 349, 635, 516, 131, 3.41%, 0, 0, 4, 1755.14
1669888414, 0, 353, 637, 517, 133, 3.41%, 0, 0, 4, 1627.77
1669888454, 0, 361, 641, 520, 132, 3.41%, 0, 0, 4, 1837.63
