unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669601711, 0, 218, 438, 340, 119, 1.76%, 0, 0, 4, 1777.57
1669601716, 0, 218, 439, 341, 119, 1.76%, 0, 0, 4, 1815.91
1669601736, 0, 222, 449, 350, 122, 1.78%, 0, 0, 4, 1902.16
1669601741, 0, 222, 459, 360, 122, 1.78%, 0, 0, 4, 2256.70
1669601756, 0, 223, 459, 359, 127, 1.78%, 0, 0, 4, 2380.94
1669601761, 0, 223, 460, 360, 127, 1.78%, 0, 0, 4, 2424.25
1669601777, 0, 228, 460, 359, 127, 1.78%, 0, 0, 4, 2372.81
1669601797, 0, 229, 461, 359, 126, 1.78%, 0, 0, 4, 2116.67
1669601812, 0, 230, 461, 358, 125, 1.78%, 0, 0, 4, 2312.63
1669601822, 0, 230, 462, 359, 125, 1.78%, 0, 0, 4, 2005.15
1669601837, 0, 231, 462, 358, 125, 1.78%, 0, 0, 4, 2396.53
1669601842, 0, 231, 463, 359, 125, 1.78%, 0, 0, 4, 2209.61
1669601853, 0, 231, 464, 360, 125, 1.78%, 0, 0, 4, 2170.16
1669601858, 0, 232, 465, 360, 125, 1.78%, 0, 0, 4, 2225.39
1669601873, 0, 232, 466, 361, 125, 1.79%, 0, 0, 4, 2327.90
1669601878, 0, 233, 466, 360, 125, 1.79%, 0, 0, 4, 2345.98
1669601883, 0, 233, 467, 361, 125, 1.79%, 0, 0, 4, 2287.66
1669601893, 0, 234, 467, 360, 124, 1.79%, 0, 0, 4, 2413.53
1669601898, 0, 234, 468, 361, 124, 1.79%, 0, 0, 4, 2268.64
1669601913, 0, 235, 468, 360, 124, 1.79%, 0, 0, 4, 2472.00
1669601918, 0, 235, 469, 361, 124, 1.79%, 0, 0, 4, 2465.14
1669601933, 0, 236, 469, 360, 123, 1.79%, 0, 0, 4, 1875.60
1669601938, 0, 236, 470, 361, 123, 1.79%, 0, 0, 4, 2168.63
1669601954, 0, 237, 470, 360, 123, 1.79%, 0, 0, 4, 2521.30
1669601959, 0, 237, 471, 361, 123, 1.79%, 0, 0, 4, 2414.95
1669601969, 0, 238, 482, 371, 122, 1.80%, 0, 0, 4, 2580.57
1669601974, 0, 238, 507, 396, 122, 1.84%, 0, 0, 4, 2384.58
1669601990, 0, 239, 509, 397, 158, 1.84%, 0, 0, 4, 2007.70
1669601995, 0, 239, 510, 398, 158, 1.84%, 0, 0, 4, 2172.15
1669602010, 0, 240, 510, 397, 158, 1.84%, 0, 0, 4, 2394.61
1669602015, 0, 240, 511, 398, 158, 1.84%, 0, 0, 4, 2391.93
1669602030, 0, 241, 511, 397, 158, 1.84%, 0, 0, 4, 2567.00
1669602035, 0, 241, 512, 398, 158, 1.84%, 0, 0, 4, 2520.12
1669602045, 0, 242, 512, 397, 158, 1.84%, 0, 0, 4, 2547.18
1669602050, 0, 242, 514, 399, 158, 1.84%, 0, 0, 4, 2551.70
1669602066, 0, 243, 515, 399, 158, 1.84%, 0, 0, 4, 2470.15
1669602081, 0, 244, 515, 398, 158, 1.84%, 0, 0, 4, 2577.14
1669602086, 0, 244, 517, 400, 158, 1.84%, 0, 0, 4, 2564.60
1669602101, 0, 246, 517, 399, 157, 1.84%, 0, 0, 4, 2567.88
1669602106, 0, 246, 518, 400, 157, 1.84%, 0, 0, 4, 2575.88
1669602117, 0, 247, 518, 399, 157, 1.84%, 0, 0, 4, 2557.76
1669602122, 0, 247, 519, 400, 157, 1.84%, 0, 0, 4, 2565.00
1669602137, 0, 248, 519, 399, 156, 1.84%, 0, 0, 4, 2579.96
1669602142, 0, 248, 520, 400, 156, 1.84%, 0, 0, 4, 2572.96
1669602152, 0, 249, 520, 399, 156, 1.84%, 0, 0, 4, 2571.70
1669602157, 0, 249, 521, 400, 156, 1.84%, 0, 0, 4, 2536.49
1669602172, 0, 250, 522, 400, 156, 1.84%, 0, 0, 4, 2601.47
1669602188, 0, 254, 522, 399, 156, 1.84%, 0, 0, 4, 2625.05
1669602203, 0, 255, 525, 401, 155, 1.86%, 0, 0, 4, 2639.68
1669602218, 0, 255, 527, 403, 155, 1.86%, 0, 0, 4, 2561.05
1669602223, 0, 261, 529, 404, 157, 1.86%, 0, 0, 4, 2530.44
1669602243, 0, 261, 535, 410, 157, 1.87%, 0, 0, 4, 2591.07
1669602248, 0, 262, 535, 409, 157, 1.87%, 0, 0, 4, 2313.50
1669602263, 0, 264, 535, 408, 156, 1.87%, 0, 0, 4, 2115.86
1669602268, 0, 264, 537, 410, 156, 1.87%, 0, 0, 4, 1961.90
1669602284, 0, 265, 537, 409, 155, 1.87%, 0, 0, 4, 2298.97
1669602304, 0, 269, 537, 408, 155, 1.87%, 0, 0, 4, 1548.25
1669602314, 0, 270, 537, 407, 154, 1.87%, 0, 0, 4, 1997.67
1669602319, 0, 271, 537, 406, 153, 1.87%, 0, 0, 4, 1991.87
1669602350, 0, 275, 537, 405, 152, 1.87%, 0, 0, 4, 2000.01
1669602355, 0, 280, 537, 404, 151, 1.87%, 0, 0, 4, 1905.75
1669602380, 0, 282, 537, 403, 150, 1.87%, 0, 0, 4, 2020.42
1669602390, 0, 282, 538, 404, 150, 1.87%, 0, 0, 5, 1936.67
1669602405, 0, 286, 538, 403, 149, 1.87%, 0, 0, 5, 1995.62
1669602410, 0, 286, 539, 404, 149, 1.89%, 0, 0, 5, 1871.41
1669602431, 0, 287, 541, 405, 149, 1.89%, 0, 0, 5, 1761.43
1669602436, 0, 287, 542, 406, 149, 1.89%, 0, 0, 5, 1888.57
1669602456, 0, 293, 543, 406, 150, 1.89%, 0, 0, 5, 1919.84
1669602487, 0, 294, 543, 405, 149, 1.89%, 0, 0, 5, 2523.43
1669602507, 0, 296, 545, 406, 148, 1.90%, 0, 0, 5, 2600.48
1669602512, 0, 296, 546, 407, 148, 1.90%, 0, 0, 5, 2614.92
1669602532, 0, 298, 546, 406, 149, 1.90%, 0, 0, 5, 2132.16
1669602568, 0, 299, 546, 405, 148, 1.90%, 0, 0, 5, 1721.30
1669602573, 0, 299, 547, 406, 148, 1.90%, 0, 0, 5, 1940.02
1669602588, 0, 301, 548, 406, 147, 1.90%, 0, 0, 5, 2443.09
1669602593, 0, 305, 548, 405, 146, 1.90%, 0, 0, 5, 2176.48
1669602604, 0, 312, 548, 404, 145, 1.90%, 0, 0, 5, 1629.01
1669602614, 0, 312, 549, 405, 145, 1.90%, 0, 0, 5, 1382.15
1669602639, 0, 313, 549, 404, 145, 1.90%, 0, 0, 5, 1514.32
1669602665, 0, 314, 549, 403, 144, 1.90%, 0, 0, 5, 2376.29
1669602670, 0, 314, 551, 405, 144, 1.90%, 0, 0, 5, 2456.19
1669602685, 0, 317, 551, 404, 144, 1.90%, 0, 0, 5, 2569.26
1669602690, 0, 317, 553, 406, 144, 1.90%, 0, 0, 5, 2604.76
1669602705, 0, 319, 556, 408, 143, 1.91%, 0, 0, 5, 2633.47
1669602710, 0, 319, 557, 409, 143, 1.91%, 0, 0, 5, 2505.39
1669602720, 0, 320, 557, 408, 146, 1.91%, 0, 0, 5, 2509.80
1669602725, 0, 320, 558, 409, 146, 1.91%, 0, 0, 5, 2546.45
1669602740, 0, 321, 558, 408, 145, 1.91%, 0, 0, 5, 2549.98
1669602760, 0, 322, 558, 407, 144, 1.91%, 0, 0, 5, 2604.63
1669602771, 0, 323, 558, 406, 143, 1.91%, 0, 0, 5, 2613.78
1669602791, 0, 324, 559, 406, 142, 1.91%, 0, 0, 5, 2672.65
1669602796, 0, 324, 560, 407, 142, 1.91%, 0, 0, 5, 2661.96
1669602811, 0, 325, 560, 406, 142, 1.91%, 0, 0, 5, 2658.04
1669602826, 0, 331, 561, 406, 141, 1.91%, 0, 0, 5, 2618.15
1669602831, 0, 331, 567, 412, 141, 1.92%, 0, 0, 5, 2497.09
1669602847, 0, 331, 568, 413, 141, 1.92%, 0, 0, 5, 2455.51
1669602852, 0, 331, 571, 416, 141, 1.92%, 0, 0, 5, 2490.55
1669602857, 0, 331, 574, 419, 141, 1.92%, 0, 0, 5, 2565.15
1669602862, 0, 335, 578, 422, 144, 1.92%, 0, 0, 5, 2530.24
1669602867, 0, 335, 581, 425, 144, 1.93%, 0, 0, 5, 2515.14
1669602887, 0, 340, 581, 424, 143, 1.93%, 0, 0, 5, 2581.84
1669602907, 0, 341, 581, 423, 142, 1.93%, 0, 0, 5, 2579.21
1669602912, 0, 341, 582, 424, 142, 1.93%, 0, 0, 5, 2603.90
1669602928, 0, 342, 583, 424, 141, 1.93%, 0, 0, 5, 2620.71
1669602933, 0, 342, 584, 425, 141, 1.93%, 0, 0, 5, 2612.36
1669602953, 0, 343, 584, 424, 141, 1.93%, 0, 0, 5, 2546.12
1669602973, 0, 344, 584, 423, 140, 1.93%, 0, 0, 5, 2616.69
1669602978, 0, 344, 585, 424, 140, 1.93%, 0, 0, 5, 2613.75
1669602993, 0, 346, 585, 423, 140, 1.93%, 0, 0, 5, 2646.48
1669602998, 0, 346, 586, 424, 140, 1.93%, 0, 0, 5, 2195.48
1669603019, 0, 352, 587, 424, 139, 1.93%, 0, 0, 5, 2371.59
1669603024, 0, 353, 587, 423, 139, 1.93%, 0, 0, 5, 2354.83
1669603044, 0, 354, 587, 422, 138, 1.93%, 0, 0, 5, 2144.80
1669603049, 0, 354, 588, 423, 138, 1.93%, 0, 0, 5, 2171.92
1669603064, 0, 355, 591, 425, 137, 1.93%, 0, 0, 5, 2122.79
1669603084, 0, 355, 592, 426, 137, 1.93%, 0, 0, 5, 2410.36
1669603089, 0, 356, 594, 427, 136, 1.93%, 0, 0, 5, 1882.19
1669603120, 0, 360, 595, 427, 135, 1.93%, 0, 0, 5, 2326.63
1669603135, 0, 364, 596, 427, 135, 1.94%, 0, 0, 5, 2591.98
1669603140, 0, 364, 597, 428, 135, 1.94%, 0, 0, 5, 2610.83
1669603155, 0, 365, 597, 427, 136, 1.94%, 0, 0, 5, 2287.24
1669603160, 0, 365, 598, 428, 136, 1.94%, 0, 0, 5, 2441.96
1669603176, 0, 366, 598, 427, 136, 1.94%, 0, 0, 5, 2527.79
1669603181, 0, 366, 599, 428, 136, 1.94%, 0, 0, 5, 2499.45
1669603201, 0, 367, 600, 428, 136, 1.94%, 0, 0, 5, 2494.59
1669603211, 0, 373, 602, 429, 136, 1.94%, 0, 0, 5, 2497.40
1669603221, 0, 374, 602, 428, 136, 1.94%, 0, 0, 5, 2544.30
1669603226, 0, 374, 603, 429, 136, 1.94%, 0, 0, 5, 2515.35
1669603241, 0, 375, 603, 428, 135, 1.94%, 0, 0, 5, 2559.07
1669603251, 0, 377, 603, 427, 134, 1.94%, 0, 0, 5, 2560.98
1669603266, 0, 378, 603, 426, 133, 1.94%, 0, 0, 5, 2532.70
1669603287, 0, 379, 603, 425, 132, 1.94%, 0, 0, 5, 2539.82
1669603302, 0, 380, 603, 424, 131, 1.94%, 0, 0, 5, 2538.36
1669603312, 0, 380, 604, 425, 131, 1.94%, 0, 0, 5, 2357.01
1669603317, 0, 382, 605, 425, 131, 1.94%, 0, 0, 5, 2459.84
1669603328, 0, 387, 606, 425, 130, 1.94%, 0, 0, 5, 1935.76
1669603348, 0, 393, 606, 424, 129, 1.94%, 0, 0, 5, 2424.68
1669603353, 0, 393, 608, 426, 129, 1.94%, 0, 0, 5, 2401.94
1669603368, 0, 394, 609, 426, 130, 1.96%, 0, 0, 5, 2485.17
1669603388, 0, 394, 610, 427, 130, 1.96%, 0, 0, 5, 2474.84
1669603394, 0, 396, 610, 426, 131, 1.96%, 0, 0, 5, 2484.55
1669603409, 0, 401, 610, 425, 130, 1.96%, 0, 0, 5, 2501.04
1669603429, 0, 401, 611, 426, 130, 1.96%, 0, 0, 5, 2482.28
1669603434, 0, 403, 611, 425, 130, 1.96%, 0, 0, 5, 2474.88
1669603454, 0, 404, 611, 424, 129, 1.96%, 0, 0, 5, 2499.32
1669603459, 0, 404, 612, 425, 129, 1.96%, 0, 0, 5, 2469.46
1669603479, 0, 405, 612, 424, 128, 1.96%, 0, 0, 5, 2488.17
1669603500, 0, 405, 614, 426, 128, 1.96%, 0, 0, 5, 2472.12
1669603505, 0, 405, 616, 428, 128, 1.96%, 0, 0, 5, 2590.97
1669603510, 0, 407, 619, 430, 129, 1.96%, 0, 0, 5, 2509.56
1669603525, 0, 407, 621, 432, 129, 1.96%, 0, 0, 5, 2592.39
